year,country_code,country_code_letter,HDI_value,dollar_per_capita
2013,288,GHA,0.587,17.31
2013,300,GRC,0.874,7.44
2013,304,GRL,,0.32
2013,308,GRD,0.783,0.19
2013,320,GTM,0.623,4.23
2013,324,GIN,0.43,0.0
2013,328,GUY,0.674,51.33
2013,344,HKG,0.928,60.43
2013,348,HUN,0.843,79.3
2013,352,ISL,0.942,1.03
2013,360,IDN,0.687,14.21
2013,364,IRN,0.78,0.29
2013,372,IRL,0.911,104.51
2013,376,ISR,0.896,0.96
2013,380,ITA,0.88,32.62
2013,384,CIV,0.48,8.72
2013,388,JAM,0.715,0.73
2013,392,JPN,0.909,0.99
2013,398,KAZ,0.789,0.33
2013,400,JOR,0.738,5.63
2013,404,KEN,0.562,0.68
2013,410,KOR,0.902,1.86
2013,414,KWT,0.813,1.41
2013,417,KGZ,0.68,0.15
2013,418,LAO,0.587,17.51
2013,422,LBN,0.756,3.51
2013,426,LSO,0.494,0.14
2013,428,LVA,0.846,1053.28
2013,440,LTU,0.858,356.68
2013,442,LUX,0.922,508.36
2013,446,MAC,,0.46
2013,450,MDG,0.494,0.23
2013,454,MWI,0.484,1.35
2013,458,MYS,0.782,144.41
2013,470,MLT,0.874,1.89
2013,480,MUS,0.779,1.47
2013,484,MEX,0.761,3.47
2013,496,MNG,0.73,0.12
2013,498,MDA,0.726,2.85
2013,499,MNE,0.819,39.16
2013,504,MAR,0.636,0.45
2013,508,MOZ,0.432,2.02
2013,512,OMN,0.814,2.32
2013,516,NAM,0.61,14.19
2013,524,NPL,0.563,0.1
2013,528,NLD,0.929,82.51
2013,533,ABW,,0.83
2013,540,NCL,,1.6
2013,554,NZL,0.93,713.24
2013,558,NIC,0.631,2.25
2013,566,NGA,0.504,0.87
2013,579,NOR,0.945,108.46
2013,583,FSM,0.642,0.68
2013,586,PAK,0.51,0.25
2013,591,PAN,0.794,12.08
2013,600,PRY,0.729,13.91
2013,604,PER,0.749,5.13
2013,608,PHL,0.689,31.64
2013,616,POL,0.865,102.72
2013,620,PRT,0.842,86.83
2013,626,TLS,0.64,0.05
2013,634,QAT,0.852,3.88
2013,642,ROU,0.811,125.03
2013,643,RUS,0.816,50.97
2013,646,RWA,0.502,0.02
2013,659,KNA,0.819,0.05
2013,662,LCA,0.723,2.47
2013,670,VCT,0.766,0.35
2013,682,SAU,0.831,1.64
2013,686,SEN,0.497,0.44
2013,688,SRB,0.785,35.35
2013,690,SYC,0.786,0.11
2013,699,IND,0.6,0.27
2013,702,SGP,0.93,21.05
2013,703,SVK,0.849,178.24
2013,704,VNM,0.689,22.4
2013,705,SVN,0.901,398.92
2013,710,ZAF,0.705,8.26
2013,716,ZWE,0.532,1.93
2013,724,ESP,0.88,32.85
2013,729,SDN,0.503,0.16
2013,740,SUR,0.7,35.3
2013,748,SWZ,0.546,54.82
2013,752,SWE,0.932,460.87
2013,757,CHE,0.947,77.86
2013,764,THA,0.754,31.22
2013,768,TGO,0.495,0.12
2013,776,TON,0.719,0.18
2013,780,TTO,0.801,3.77
2013,784,ARE,0.847,33.4
2013,788,TUN,0.719,1.73
2013,792,TUR,0.802,9.4
2013,800,UGA,0.511,0.36
2013,804,UKR,0.774,24.8
2013,807,MKD,0.763,3.24
2013,818,EGY,0.684,0.39
2013,826,GBR,0.923,8.65
2013,834,TZA,0.504,0.67
2013,842,USA,0.922,28.3
2013,854,BFA,0.399,0.02
2013,858,URY,0.802,157.58
2013,862,VEN,0.771,0.27
2013,882,WSM,0.704,0.1
2013,887,YEM,0.496,0.0
2013,894,ZMB,0.554,0.79
2014,8,ALB,0.797,6.08
2014,12,DZA,0.732,0.0
2014,20,AND,0.854,13.04
2014,24,AGO,0.565,0.18
2014,28,ATG,0.815,1.98
2014,31,AZE,0.749,0.15
2014,32,ARG,0.847,4.34
2014,36,AUS,0.931,52.32
2014,40,AUT,0.911,572.08
2014,44,BHS,0.807,1.07
2014,48,BHR,0.839,15.44
2014,51,ARM,0.764,0.25
2014,52,BRB,0.795,0.74
2014,56,BEL,0.922,200.1
2014,60,BMU,,0.02
